index,year,month,page,content,html_tag
1694,1986,apr,4,"Subjects of the talks will cover DECLARATION  OF GOD’S KINGDOM (which begins Muharram 1st, 1407 [September 6,  1986]) ACCORDING TO QUR’AN, REVIEWING LAST YEAR’S EVENTS, FUTURE  PROJECTIONS, BASIC BELIEFS, PURIFICATION OF ISLAM THROUGH REMOVAL OF ALL  INOVATIONS, OUTSTANDING LECTURES BY DR. AHMAD SUBHY MANSOUR, SOUSSAN REY, DR.  RASHID HAMED, IHSAN RAMADAN, RAYMOND CATTON, MEHRI PEROUZ, MAHMOUD PEROUZ,  SOPHIE CATTON, ISMAIL BARAKAT, FEROUZ KARMALLY, MALIK ALI, RASHAD KHALIFA,  & OTHERS. FULL PARTICIPATION OF ALL ATTENDEES THROUGH OPEN FORUMS.",strong
1695,1986,apr,4,"REPORTS WILL BE PRESENTED FROM OUR  COMMUNITIES IN AMERICA’S EAST COAST, WEST COAST, THE MIDWEST, THE NATION’S  CAPITAL, EGYPT, EUROPE, AFRICA, ETC.",strong
1696,1986,apr,4,"Attendance is by invitation only. Attendees  will arrange and pay for their travel expenses, and their room and board at the  conference. Hotel accommodations will be available to many attendees. As you  know, God will generously reimburse you manyfold.",strong
1697,1986,apr,4,"IN ORDER TO RECEIVE YOUR INVITATION, SEND  THIS APPLICATION TODAY:",strong
1698,1986,apr,4,NAME:…………………………………………………………………………………………………,strong
1699,1986,apr,4,ADDRESS:  ……………………………………………………………………………………………,strong
1700,1986,apr,4,TELEPHONE:  ………………………………………………………………………………………..,strong
1701,1986,apr,4,Do you want us to provide you with free room  accommodation? …Yes   …No,strong
1702,1986,apr,4,THE DETAILED  PROGRAM WILL APPEAR IN THE MUSLIM PERSPECTIVE OF JULY 1986 IN SHAA ALLAH.,strong
1703,1986,may,1,"May 1986: Page 1, 
              2, 3, 4",p
1704,1986,may,1,"Masjid 
              Tucson",p
1705,1986,may,1,Page 1,p
1706,1986,may,1," 
	In the name of God, Most Gracious, Most Merciful
	",p
1707,1986,may,1,Muslim Perspective,p
1708,1986,may,1,"Proclaiming 
                    the only religion acceptable to God",p
1709,1986,may,1,"[No 
                    16]",p
1710,1986,may,1,Ramadan 1406,p
1711,1986,may,1,"Salat prayer is the most  important practice in Islam, because it is our daily worship. This is a  continuation of the on-going research into this most vital issue. Since the  Arabic word SALAT is rooted  in the word SILAT which  means connection or contact,  the best translation for SALAT is CONTACT PRAYER.  This should differentiate our most important practice from the commoners  statement: “I pray all day!” The statement by non-Muslims that they pray all  day resulted from the erroneous translation of SALAT into “prayer.” The Muslim  who prays should say, “I make contact with my Creator five times each day,” instead of saying, “I pray five times a day.”",p
1712,1986,may,1,"The main objective of this article is to  present further evidence that AL FATIHAH is all that is required  during the standing position of the contact prayers. We must read Qur’an  everyday, especially at dawn (17:78), but not during the contact prayers.  Not only AL FATIHAH alone is required, but also the addition of  anything else during the standing position destroys the contact between you  and God.",p
1713,1986,may,1,"As stated in Qur’an 2:37, God gave Adam specific words whereby Adam was redeemed. Similarly, God has given us specific words,  namely, AL FATIHAH to utter  during SALAT. You  can think of AL FATIHAH as a telephone number. If you wish to  call someone, you must dial the specific numbers of that person’s telephone.  You cannot establish contact unless you dial those specific numbers. When  contacting your Creator, you must utter the specific number of letters  and sounds that God Himself has given us. 
To illustrate the  error in uttering other Quranic verses after AL FATIHAH, imagine  yourself doing the contact prayer. You stand up facing the Qiblah, then  you open the contact by raising up your hands as you say Allahu Akbar.  Then you recite AL FATIHAH saying, “In the name of God, the most  gracious, most merciful. Praise be to God, Lord of the universes. The most  gracious, most merciful.” They you speak to God, saying, “Only You we worship;  only You we ask for help.” And you continue to speak to God, saying, “Guide us  in the right path. The path of those whom You blessed; not of those who incur  wrath, nor the strayers.”",p
1714,1986,may,1,"This should be the end of it in the standing  position. But we used to utter additional Qur’an. This additional Qur’an is  recognized by all imams of jurisprudence (Sunni and/or  Shia) as non-obligatory. Now look carefully at what we used to  say to God after AL FATIHA. We used to say things like, “INNAA  A’ATAYNAKAL KAWTHAR”, which means “We have given you many  bounties.”!!! Here, we tell God, as we speak to Him, “We have given You  many bounties!!!” Does this make sense? We never even thought about it. We were  so wrapped up in the innovations inherited from our parents, that we didn’t  think about the things we were telling our Creator. We used to say things like, “QUL HUWAL LAAHU AHAD” which mean, “Say, ‘God is One.’” Here we  are ordering God to state that God is one!!! We used to utter things, after AL  FATIHAH like, “QUL A’UZU BI RABBIL FALAQ.” Here we were  telling God to seek refuge in the Lord of daybreak!!! Thank God for leading us  out of the darkness of innovatior into the light of truth; we now see the mistakes we inherited from our parents.  ",p
1715,1986,may,1,"During  the past 14 centuries traditions, customs, superstitions and innovations have  crept into Islam. Gradually, these distortions came to be vested with such  religious solemnity that anyone who questions them finds himself regarded as the dangerous innovator and heretic. Islam today is like a precious  jewel that is buried under piles upon piles of man-made innovations. Our aim is  to eliminate all distortions and present the jewel of Islam to the world.",p
1716,1986,may,1,SALAT,u
1717,1986,may,1,SILAT,u
1718,1986,may,1,connection,u
1719,1986,may,1,contact,u
1720,1986,may,1,SALAT,u
1721,1986,may,1,CONTACT PRAYER,u
1722,1986,may,1,SALAT,u
1723,1986,may,1,AL FATIHAH,u
1724,1986,may,1,but not during the contact prayers,u
1725,1986,may,1,AL FATIHAH,u
1726,1986,may,1,specific words,u
1727,1986,may,1,"specific words,  namely, ",u
1728,1986,may,1,"AL FATIHAH to utter  during ",u
1729,1986,may,1,SALAT,u
1730,1986,may,1,AL FATIHAH,u
1731,1986,may,1,AL FATIHAH,u
1732,1986,may,1,AL FATIHAH,u
1733,1986,may,1,non-obligatory.,u
1734,1986,may,1,AL FATIHA,u
1735,1986,may,1,"“INNAA  A’ATAYNAKAL KAWTHAR”,",u
1736,1986,may,1,“QUL HUWAL LAAHU AHAD”,u
1737,1986,may,1,AL  FATIHAH,u
1738,1986,may,1,QUL A’UZU BI RABBIL FALAQ.,u
1739,1986,may,1,see,u
1740,1986,may,1,SALAT,strong
1741,1986,may,1,SILAT,strong
1742,1986,may,1,connection,strong
1743,1986,may,1,contact,strong
1744,1986,may,1,SALAT,strong
1745,1986,may,1,CONTACT PRAYER,strong
1746,1986,may,1,they pray all  day,strong
1747,1986,may,1,SALAT,strong
1748,1986,may,1,“prayer.”,strong
1749,1986,may,1,"“I make contact with my Creator five times each day,”",strong
1750,1986,may,1,AL FATIHAH,strong
1751,1986,may,1,contact prayers,strong
1752,1986,may,1,but not during the contact prayers,strong
1753,1986,may,1,AL FATIHAH,strong
1754,1986,may,1,destroys the contact between you  and God,strong
1755,1986,may,1,specific words,strong
1756,1986,may,1,"specific words,  namely, ",strong
1757,1986,may,1,"AL FATIHAH to utter  during ",strong
1758,1986,may,1,SALAT.,strong
1759,1986,may,1,AL FATIHAH,strong
1760,1986,may,1,must,strong
1761,1986,may,1,AL FATIHAH,strong
1762,1986,may,1,Qiblah,strong
1763,1986,may,1,Allahu Akbar,strong
1764,1986,may,1,AL FATIHAH,strong
1765,1986,may,1,all imams,strong
1766,1986,may,1,of,strong
1767,1986,may,1,jurisprudence,strong
1768,1986,may,1,non-obligatory.,strong
1769,1986,may,1,AL FATIHA,strong
1770,1986,may,1,"“INNAA  A’ATAYNAKAL KAWTHAR”,",strong
1771,1986,may,1,“We have given you many  bounties.”!!!,strong
1772,1986,may,1,“QUL HUWAL LAAHU AHAD”,strong
1773,1986,may,1,AL  FATIHAH,strong
1774,1986,may,1,QUL A’UZU BI RABBIL FALAQ.,strong
1775,1986,may,1,see,strong
1776,1986,may,1,himself,strong
1777,1986,may,2,"May 1986: Page 1, 
              2, 3, 4",p
1778,1986,may,2,"Submitters 
              Perspective",p
1779,1986,may,2,Page 2,p
1780,1986,may,2,"By Mohammed Kamaludin, Singapore",p
1781,1986,may,2,"RABITAT AL’ALAM AL ISLAMI, the official  Arabic magazine of the Muslim World League, in its 1983 March issue carried an  article titled TADWEEN AL SUNNAH by  Ustad Muhammad Nizami. He quotes SUNAN ABI DAWOOD that the prophet had  declared that, “Know that Qur’an and the LIKE of it (‘mithluhu’ i.e. Sunnah) was given to me.” Mr. Nizami also states the reasons  for “equality (mumathalah) of sunnah with Qur’an.”",p
1782,1986,may,2,"This simply amounts to the DECLARATION THAT SUNNAH IS SIMILAR TO QUR’AN.  Since the written record of Sunnah is Hadith, then Hadith is LIKE  Qur’an! The similarity of the two is further reinforced by the ‘facts’  (as claimed by the author). He states that Sunnah/Hadith is inspired in idea  form, is used in prayers and preaching, and is ‘guidance for mankind.’ He also  states that the compilers of Hadith were really ‘truthful’ scholars, and that  all of them are imams!
            But God has challenged the world in Qur’an: “Let them produce a Hadith LIKE IT  (MITHLIHI) – i.e. like Qur’an), if they are truthful.” (52:34)  History records that from the time of Rasulullah to this day the unbelieving  section of humanity has never produced any hadith or book which the  Muslims could use LIKE QUR’AN. But here we see an outstanding Muslim  ‘Alim, representing ‘ulamadom’ of Islam DECLARING  IN AN OFFICIAL ORGAN OF THE ‘ULAMA THAT THEY HAVE PRODUCED SOMETHING  LIKE QUR’AN; THAT THEY HAVE THE SUNNAH/HADITH WHICH IS LIKE QUR’AN!",p
1783,1986,may,2,IS THIS NOT THE  SAME AS CHALLENGING GOD BACK? IS THIS NOT EQUAL TO ADMITTING THE ACCEPTANCE OF  GOD’S CHALLENGE TO PRODUCE SOMETHING SIMILAR OR EQUAL TO QUR’AN? IS THIS NOT A  WORD FOR WORD FULFILLMENT OF GOD’S PROPHECY?,p
1784,1986,may,2,"The legality of Sunnah/Hadith cannot be claimed on the basis of verses 53:3-4: ""He does not speak on his own.  This is a divine inspiration.” (3) without  admitting that the Prophet’s actions that led to the incidents  described in 66:1, 80:1-10, 18:23, 24, 33:37, 40:66, and 93:7 were also inspired.  And it is not explained at all that having inspired the Prophet  to do something, then, when done, why does Allah REPRIMAND him and  immortalize those incidents in Qur’an!",p
1785,1986,may,2,"Ustad Nizami quotes an hadith that  “in the beginning the writing of hadith was forbidden (“Do not write  anything from me except Qur’an. Those who have written anything other than  Qur’an shall erase it.) For the reasons that “hdith might get mixed up with  Qur’an and might hinder the memorization of Qur’an.” In fact, this danger  of hadith ‘getting mixed up with Qur’an existed until the final verse of Qur’an  was revealed. (The Prophet died nine days after revelation of the last  verse.) Any attempt at writing Hadith during that period, therefore,  constitutes clear violation of the Qur’anic commandment. “You shall obey God, and you shall obey the prophet.” When Abdullah ibn  ‘Amr was “allowed to write hadith” in AH 7 as he became a Muslim,",p
1786,1986,may,2,"Rasulullah  seems contradicting himself. Also earlier Muslims do not seem to have received  this special treatment. The claim that the completion of  Qur’an had superceded the earlier instruction is strange; no evidence is  produced to the effect that Rasulullah had cancelled it!  Believing that Rasulullah had perfectly understood Qur’an including verses 52:34, 7:185, 77:50, 45:6, 4:87, 39:23, 68:44, 56:81, 12:111,  and 31:6 (all against hadith and none of the 36 references on hadith  supports it), it is hard to believe that he had cancelled his  instruction NOT TO WRITE HADITH.",p
1787,1986,may,2,"Again the Prophet was disobeyed by not making unanimous and uncontested selection of KHULAFA UR RASHIDEEN whom the Prophet had supposedly identified and  nominated, according to his hadith, “Follow my sunnah and the sunnah of AL  KHULAFA AL RASHIDEEN after me.” The selection of the first Khalifa was  contested on the very morning Rasulullah had passed away, and this matter  remains disastrously divisive until today.",p
1788,1986,may,2,"On the Day of Judgment, Rasulullah will  complain to Allah: “O my Lord; my people had forsaken this Quran.” (25:30) This means that he either ignores or is ignorant of  Sunnah/Hadith. Either way, it is clear that he did not approve Sunnah/Hadith until his death or even after. If he had approved, as claimed by  Hadith, then why should he shy away from defending it on the Day of Judgment?",p
1789,1986,may,2,Continued on page 3,p
1790,1986,may,2,LIKE,u
1791,1986,may,2,written record of Sunnah is Hadith,u
1792,1986,may,2,"“Let them produce a Hadith LIKE IT  (MITHLIHI) – i.e. like Qur’an), if they are truthful.”",u
1793,1986,may,2," ",u
1794,1986,may,2," THEY HAVE PRODUCED SOMETHING  LIKE QUR’AN; THAT THEY HAVE THE SUNNAH/HADITH WHICH IS LIKE QUR’AN!",u
1795,1986,may,2,without  admitting,u
1796,1986,may,2,inspired,u
1797,1986,may,2,inspired,u
1798,1986,may,2,why does Allah REPRIMAND him and  immortalize those incidents in Qur’an!,u
1799,1986,may,2,"In fact, this danger  of hadith ‘getting mixed up with Qur’an existed until the final verse of Qur’an  was revealed.",u
1800,1986,may,2,"clear violation ",u
1801,1986,may,2," “You shall obey God, and you shall obey the prophet.”",u
1802,1986,may,2,special treatment,u
1803,1986,may,2,had cancelled it,u
1804,1986,may,2,had perfectly understood Qur’an,u
1805,1986,may,2,hadith,u
1806,1986,may,2,cancelled,u
1807,1986,may,2,NOT TO WRITE HADITH,u
1808,1986,may,2,disobeyed,u
1809,1986,may,2,KHULAFA UR RASHIDEEN,u
1810,1986,may,2,he either ignores or is ignorant of  Sunnah/Hadith.,u
1811,1986,may,2,"Mohammed Kamaludin, ",strong
1812,1986,may,2,RABITAT AL’ALAM AL ISLAMI,strong
1813,1986,may,2,TADWEEN AL SUNNAH,strong
1814,1986,may,2,SUNAN ABI DAWOOD,strong
1815,1986,may,2,LIKE,strong
1816,1986,may,2,"(‘mithluhu’ ",strong
1817,1986,may,2," Sunnah",strong
1818,1986,may,2,(mumathalah),strong
1819,1986,may,2,sunnah with Qur’an.,strong
1820,1986,may,2,DECLARATION THAT SUNNAH IS SIMILAR TO QUR’AN,strong
1821,1986,may,2,Hadith is LIKE  Qur’an,strong
1822,1986,may,2,facts,strong
1823,1986,may,2,"“Let them produce a Hadith LIKE IT  (MITHLIHI) – i.e. like Qur’an), if they are truthful.”",strong
