chapter,verse,arabic,english
2,196,وأتموا الحج والعمرة لله ۚ فإن أحصرتم فما استيسر من الهدي ۖ ولا تحلقوا رءوسكم حتى يبلغ الهدي محله ۚ فمن كان منكم مريضا أو به أذى من رأسه ففدية من صيام أو صدقة أو نسك ۚ فإذا أمنتم فمن تمتع بالعمرة إلى الحج فما استيسر من الهدي ۚ فمن لم يجد فصيام ثلاثة أيام في الحج وسبعة إذا رجعتم ۗ تلك عشرة كاملة ۗ ذلك لمن لم يكن أهله حاضري المسجد الحرام ۚ واتقوا الله واعلموا أن الله شديد العقاب,"You shall observe the complete rites of Hajj and 'Umrah for GOD. If you are prevented, you shall send an offering, and do not resume cutting your hair until your offering has reached its destination. If you are ill, or suffering a head injury (and you must cut your hair), you shall expiate by fasting, or giving to charity, or some other form of worship. During the normal Hajj, if you break the state of Ihraam (sanctity) between 'Umrah and Hajj, you shall expiate by offering an animal sacrifice. If you cannot afford it, you shall fast three days during Hajj and seven when you return home—this completes ten—provided you do not live at the Sacred Mosque (Masjid). You shall observe GOD, and know that GOD is strict in enforcing retribution."
2,197,الحج أشهر معلومات ۚ فمن فرض فيهن الحج فلا رفث ولا فسوق ولا جدال في الحج ۗ وما تفعلوا من خير يعلمه الله ۗ وتزودوا فإن خير الزاد التقوى ۚ واتقون يا أولي الألباب,"Hajj shall be observed in the specified months.± Whoever sets out to observe Hajj shall refrain from sexual intercourse, misconduct, and arguments throughout Hajj. Whatever good you do, GOD is fully aware thereof. As you prepare your provisions for the journey, the best provision is righteousness. You shall observe Me, O you who possess intelligence."
2,198,ليس عليكم جناح أن تبتغوا فضلا من ربكم ۚ فإذا أفضتم من عرفات فاذكروا الله عند المشعر الحرام ۖ واذكروه كما هداكم وإن كنتم من قبله لمن الضالين,"You commit no error by seeking provisions from your Lord (through commerce). When you file from 'Arafaat, you shall commemorate GOD at the Sacred Location (of Muzdalifah). You shall commemorate Him for guiding you; before this, you had gone astray."
2,199,ثم أفيضوا من حيث أفاض الناس واستغفروا الله ۚ إن الله غفور رحيم,"You shall file together, with the rest of the people who file, and ask GOD for forgiveness. GOD is Forgiver, Most Merciful."
2,2,ذلك الكتاب لا ريب ۛ فيه ۛ هدى للمتقين,This scripture is infallible; a beacon for the righteous;
2,20,يكاد البرق يخطف أبصارهم ۖ كلما أضاء لهم مشوا فيه وإذا أظلم عليهم قاموا ۚ ولو شاء الله لذهب بسمعهم وأبصارهم ۚ إن الله على كل شيء قدير,"The lightning almost snatches away their eyesight. When it lights for them, they move forward, and when it turns dark, they stand still. If GOD wills, He± can take away their hearing and their eyesight. GOD is Omnipotent."
2,200,فإذا قضيتم مناسككم فاذكروا الله كذكركم آباءكم أو أشد ذكرا ۗ فمن الناس من يقول ربنا آتنا في الدنيا وما له في الآخرة من خلاق,"Once you complete your rites, you shall continue to commemorate GOD as you commemorate your own parents, or even better. Some people would say, ""Our Lord, give us of this world,"" while having no share in the Hereafter."
2,201,ومنهم من يقول ربنا آتنا في الدنيا حسنة وفي الآخرة حسنة وقنا عذاب النار,"Others would say, ""Our Lord, grant us righteousness in this world, and righteousness in the Hereafter, and spare us the retribution of Hell."""
2,202,أولئك لهم نصيب مما كسبوا ۚ والله سريع الحساب,Each of these will receive the share they have earned. GOD is most efficient in reckoning.
2,203,واذكروا الله في أيام معدودات ۚ فمن تعجل في يومين فلا إثم عليه ومن تأخر فلا إثم عليه ۚ لمن اتقى ۗ واتقوا الله واعلموا أنكم إليه تحشرون,"You shall commemorate GOD for a number of days (in Mena); whoever hastens to do this in two days commits no sin, and whoever stays longer commits no sin, so long as righteousness is maintained. You shall observe GOD, and know that before Him you will be gathered."
2,204,ومن الناس من يعجبك قوله في الحياة الدنيا ويشهد الله على ما في قلبه وهو ألد الخصام,"Among the people, one may impress you with his utterances concerning this life, and may even call upon GOD to witness his innermost thoughts, while he is a most ardent opponent."
2,205,وإذا تولى سعى في الأرض ليفسد فيها ويهلك الحرث والنسل ۗ والله لا يحب الفساد,"As soon as he leaves, he roams the earth corruptingly, destroying properties and lives. GOD does not love corruption."
2,206,وإذا قيل له اتق الله أخذته العزة بالإثم ۚ فحسبه جهنم ۚ ولبئس المهاد,"When he is told, ""Observe GOD,"" he becomes arrogantly indignant. Consequently, his only destiny is Hell; what a miserable abode."
2,207,ومن الناس من يشري نفسه ابتغاء مرضات الله ۗ والله رءوف بالعباد,Then there are those who dedicate their lives to serving GOD; GOD is compassionate towards such worshipers.
2,208,يا أيها الذين آمنوا ادخلوا في السلم كافة ولا تتبعوا خطوات الشيطان ۚ إنه لكم عدو مبين,"O you who believe, you shall embrace total submission; do not follow the steps of Satan, for he is your most ardent enemy."
2,209,فإن زللتم من بعد ما جاءتكم البينات فاعلموا أن الله عزيز حكيم,"If you backslide, after the clear proofs have come to you, then know that GOD is Almighty, Most Wise."
2,21,يا أيها الناس اعبدوا ربكم الذي خلقكم والذين من قبلكم لعلكم تتقون,"O people, worship only your Lord—the One who created you and those before you—that you may be saved."
2,210,هل ينظرون إلا أن يأتيهم الله في ظلل من الغمام والملائكة وقضي الأمر ۚ وإلى الله ترجع الأمور,"Are they waiting until GOD Himself comes to them in dense clouds, together with the angels? When this happens, the whole matter will be terminated, and to GOD everything will be returned.±"
2,211,سل بني إسرائيل كم آتيناهم من آية بينة ۗ ومن يبدل نعمة الله من بعد ما جاءته فإن الله شديد العقاب,"Ask the Children of Israel how many profound miracles have we shown them! For those who disregard the blessings bestowed upon them by GOD, GOD is most strict in retribution."
2,212,زين للذين كفروا الحياة الدنيا ويسخرون من الذين آمنوا ۘ والذين اتقوا فوقهم يوم القيامة ۗ والله يرزق من يشاء بغير حساب,"This worldly life is adorned in the eyes of the disbelievers, and they ridicule those who believe. However, the righteous will be far above them on the Day of Resurrection. GOD blesses whomever He wills, without limits."
