NA1904_ID	NA1904_Text	NA27_ID	NA28_ID	SBLGNT_ID	SBLGNT_Text	MARBLE_ID
42013002014	Γαλιλαίους	42013002014	42013002014	42013002014	Γαλιλαίους	04201300200028
42013002015	ἐγένοντο,	42013002015	42013002015	42013002015	ἐγένοντο,	04201300200030
42013002016	ὅτι	42013002016	42013002016	42013002016	ὅτι	04201300200032
42013002017	ταῦτα	42013002017	42013002017	42013002017	ταῦτα	04201300200034
42013002018	πεπόνθασιν;	42013002018	42013002018	42013002018	πεπόνθασιν;	04201300200036
42013003001	οὐχί,	42013003001	42013003001	42013003001	οὐχί,	04201300300002
42013003002	λέγω	42013003002	42013003002	42013003002	λέγω	04201300300004
42013003003	ὑμῖν,	42013003003	42013003003	42013003003	ὑμῖν,	04201300300006
42013003004	ἀλλ’	42013003004	42013003004	42013003004	ἀλλ’	04201300300008
42013003005	ἐὰν	42013003005	42013003005	42013003005	ἐὰν	04201300300010
42013003006	μὴ	42013003006	42013003006	42013003006	μὴ	04201300300012
42013003007	μετανοῆτε,	42013003007	42013003007	42013003007	μετανοῆτε	04201300300014
42013003008	πάντες	42013003008	42013003008	42013003008	πάντες	04201300300016
42013003009	ὁμοίως	42013003009	42013003009	42013003009	ὁμοίως	04201300300018
42013003010	ἀπολεῖσθε.	42013003010	42013003010	42013003010	ἀπολεῖσθε.	04201300300020
42013004001	ἢ	42013004001	42013004001	42013004001	ἢ	04201300400002
42013004002	ἐκεῖνοι	42013004002	42013004002	42013004002	ἐκεῖνοι	04201300400004
42013004003	οἱ	42013004003	42013004003	42013004003	οἱ	04201300400006
		42013004004	42013004004	42013004004	δεκαοκτὼ	04201300400008
42013004004	δέκα					
42013004005	ὀκτὼ					
42013004006	ἐφ’	42013004005	42013004005	42013004005	ἐφ’	04201300400010
42013004007	οὓς	42013004006	42013004006	42013004006	οὓς	04201300400012
42013004008	ἔπεσεν	42013004007	42013004007	42013004007	ἔπεσεν	04201300400014
42013004009	ὁ	42013004008	42013004008	42013004008	ὁ	04201300400016
42013004010	πύργος	42013004009	42013004009	42013004009	πύργος	04201300400018
42013004011	ἐν	42013004010	42013004010	42013004010	ἐν	04201300400020
42013004012	τῷ	42013004011	42013004011	42013004011	τῷ	04201300400022
42013004013	Σιλωὰμ	42013004012	42013004012	42013004012	Σιλωὰμ	04201300400024
42013004014	καὶ	42013004013	42013004013	42013004013	καὶ	04201300400026
42013004015	ἀπέκτεινεν	42013004014	42013004014	42013004014	ἀπέκτεινεν	04201300400028
42013004016	αὐτούς,	42013004015	42013004015	42013004015	αὐτούς,	04201300400030
42013004017	δοκεῖτε	42013004016	42013004016	42013004016	δοκεῖτε	04201300400032
42013004018	ὅτι	42013004017	42013004017	42013004017	ὅτι	04201300400034
42013004019	αὐτοὶ	42013004018	42013004018	42013004018	αὐτοὶ	04201300400036
42013004020	ὀφειλέται	42013004019	42013004019	42013004019	ὀφειλέται	04201300400038
42013004021	ἐγένοντο	42013004020	42013004020	42013004020	ἐγένοντο	04201300400040
42013004022	παρὰ	42013004021	42013004021	42013004021	παρὰ	04201300400042
42013004023	πάντας	42013004022	42013004022	42013004022	πάντας	04201300400044
42013004024	τοὺς	42013004023	42013004023	42013004023	τοὺς	04201300400046
42013004025	ἀνθρώπους	42013004024	42013004024	42013004024	ἀνθρώπους	04201300400048
42013004026	τοὺς	42013004025	42013004025	42013004025	τοὺς	04201300400050
42013004027	κατοικοῦντας	42013004026	42013004026	42013004026	κατοικοῦντας	04201300400052
42013004028	Ἱερουσαλήμ;	42013004027	42013004027	42013004027	Ἰερουσαλήμ;	04201300400054
42013005001	οὐχί,	42013005001	42013005001	42013005001	οὐχί,	04201300500002
42013005002	λέγω	42013005002	42013005002	42013005002	λέγω	04201300500004
42013005003	ὑμῖν,	42013005003	42013005003	42013005003	ὑμῖν,	04201300500006
42013005004	ἀλλ’	42013005004	42013005004	42013005004	ἀλλ’	04201300500008
42013005005	ἐὰν	42013005005	42013005005	42013005005	ἐὰν	04201300500010
42013005006	μὴ	42013005006	42013005006	42013005006	μὴ	04201300500012
		42013005007	42013005007	42013005007	μετανοῆτε	04201300500014
42013005007	μετανοήσητε,					
42013005008	πάντες	42013005008	42013005008	42013005008	πάντες	04201300500016
42013005009	ὡσαύτως	42013005009	42013005009	42013005009	ὡσαύτως	04201300500018
42013005010	ἀπολεῖσθε.	42013005010	42013005010	42013005010	ἀπολεῖσθε.	04201300500020
42013006001	Ἔλεγεν	42013006001	42013006001	42013006001	Ἔλεγεν	04201300600002
42013006002	δὲ	42013006002	42013006002	42013006002	δὲ	04201300600004
42013006003	ταύτην	42013006003	42013006003	42013006003	ταύτην	04201300600006
42013006004	τὴν	42013006004	42013006004	42013006004	τὴν	04201300600008
42013006005	παραβολήν.	42013006005	42013006005	42013006005	παραβολήν.	04201300600010
42013006006	συκῆν	42013006006	42013006006	42013006006	Συκῆν	04201300600012
42013006007	εἶχέν	42013006007	42013006007	42013006007	εἶχέν	04201300600014
42013006008	τις	42013006008	42013006008	42013006008	τις	04201300600016
42013006009	πεφυτευμένην	42013006009	42013006009	42013006009	πεφυτευμένην	04201300600018
42013006010	ἐν	42013006010	42013006010	42013006010	ἐν	04201300600020
42013006011	τῷ	42013006011	42013006011	42013006011	τῷ	04201300600022
42013006012	ἀμπελῶνι	42013006012	42013006012	42013006012	ἀμπελῶνι	04201300600024
42013006013	αὐτοῦ,	42013006013	42013006013	42013006013	αὐτοῦ,	04201300600026
42013006014	καὶ	42013006014	42013006014	42013006014	καὶ	04201300600028
42013006015	ἦλθεν	42013006015	42013006015	42013006015	ἦλθεν	04201300600030
42013006016	ζητῶν	42013006016	42013006016	42013006016	ζητῶν	04201300600032
42013006017	καρπὸν	42013006017	42013006017	42013006017	καρπὸν	04201300600034
42013006018	ἐν	42013006018	42013006018	42013006018	ἐν	04201300600036
42013006019	αὐτῇ	42013006019	42013006019	42013006019	αὐτῇ	04201300600038
42013006020	καὶ	42013006020	42013006020	42013006020	καὶ	04201300600040
42013006021	οὐχ	42013006021	42013006021	42013006021	οὐχ	04201300600042
42013006022	εὗρεν.	42013006022	42013006022	42013006022	εὗρεν.	04201300600044
42013007001	εἶπεν	42013007001	42013007001	42013007001	εἶπεν	04201300700002
42013007002	δὲ	42013007002	42013007002	42013007002	δὲ	04201300700004
42013007003	πρὸς	42013007003	42013007003	42013007003	πρὸς	04201300700006
42013007004	τὸν	42013007004	42013007004	42013007004	τὸν	04201300700008
42013007005	ἀμπελουργόν	42013007005	42013007005	42013007005	ἀμπελουργόν·	04201300700010
42013007006	Ἰδοὺ	42013007006	42013007006	42013007006	Ἰδοὺ	04201300700012
42013007007	τρία	42013007007	42013007007	42013007007	τρία	04201300700014
42013007008	ἔτη	42013007008	42013007008	42013007008	ἔτη	04201300700016
42013007009	ἀφ’	42013007009	42013007009	42013007009	ἀφ’	04201300700018
42013007010	οὗ	42013007010	42013007010	42013007010	οὗ	04201300700020
42013007011	ἔρχομαι	42013007011	42013007011	42013007011	ἔρχομαι	04201300700022
42013007012	ζητῶν	42013007012	42013007012	42013007012	ζητῶν	04201300700024
42013007013	καρπὸν	42013007013	42013007013	42013007013	καρπὸν	04201300700026
42013007014	ἐν	42013007014	42013007014	42013007014	ἐν	04201300700028
42013007015	τῇ	42013007015	42013007015	42013007015	τῇ	04201300700030
42013007016	συκῇ	42013007016	42013007016	42013007016	συκῇ	04201300700032
42013007017	ταύτῃ	42013007017	42013007017	42013007017	ταύτῃ	04201300700034
42013007018	καὶ	42013007018	42013007018	42013007018	καὶ	04201300700036
42013007019	οὐχ	42013007019	42013007019	42013007019	οὐχ	04201300700038
42013007020	εὑρίσκω·	42013007020	42013007020	42013007020	εὑρίσκω·	04201300700040
42013007021	ἔκκοψον	42013007021	42013007021	42013007021	ἔκκοψον	04201300700042
		42013007022	42013007022			04201300700044
42013007022	αὐτήν·	42013007023	42013007023	42013007022	αὐτήν·	04201300700046
		42013007024	42013007024	42013007023	ἱνατί	04201300700048
42013007023	ἵνα					
42013007024	τί					
42013007025	καὶ	42013007025	42013007025	42013007024	καὶ	04201300700050
42013007026	τὴν	42013007026	42013007026	42013007025	τὴν	04201300700052
42013007027	γῆν	42013007027	42013007027	42013007026	γῆν	04201300700054
42013007028	καταργεῖ;	42013007028	42013007028	42013007027	καταργεῖ;	04201300700056
42013008001	ὁ	42013008001	42013008001	42013008001	ὁ	04201300800002
42013008002	δὲ	42013008002	42013008002	42013008002	δὲ	04201300800004
42013008003	ἀποκριθεὶς	42013008003	42013008003	42013008003	ἀποκριθεὶς	04201300800006
42013008004	λέγει	42013008004	42013008004	42013008004	λέγει	04201300800008
42013008005	αὐτῷ	42013008005	42013008005	42013008005	αὐτῷ·	04201300800010
42013008006	Κύριε,	42013008006	42013008006	42013008006	Κύριε,	04201300800012
42013008007	ἄφες	42013008007	42013008007	42013008007	ἄφες	04201300800014
42013008008	αὐτὴν	42013008008	42013008008	42013008008	αὐτὴν	04201300800016
42013008009	καὶ	42013008009	42013008009	42013008009	καὶ	04201300800018
42013008010	τοῦτο	42013008010	42013008010	42013008010	τοῦτο	04201300800020
42013008011	τὸ	42013008011	42013008011	42013008011	τὸ	04201300800022
42013008012	ἔτος,	42013008012	42013008012	42013008012	ἔτος,	04201300800024
42013008013	ἕως	42013008013	42013008013	42013008013	ἕως	04201300800026
42013008014	ὅτου	42013008014	42013008014	42013008014	ὅτου	04201300800028
42013008015	σκάψω	42013008015	42013008015	42013008015	σκάψω	04201300800030
42013008016	περὶ	42013008016	42013008016	42013008016	περὶ	04201300800032
42013008017	αὐτὴν	42013008017	42013008017	42013008017	αὐτὴν	04201300800034
42013008018	καὶ	42013008018	42013008018	42013008018	καὶ	04201300800036
42013008019	βάλω	42013008019	42013008019	42013008019	βάλω	04201300800038
42013008020	κόπρια,	42013008020	42013008020	42013008020	κόπρια·	04201300800040
42013009001	κἂν	42013009001	42013009001	42013009001	κἂν	04201300900002
42013009002	μὲν	42013009002	42013009002	42013009002	μὲν	04201300900004
42013009003	ποιήσῃ	42013009003	42013009003	42013009003	ποιήσῃ	04201300900006
42013009004	καρπὸν	42013009004	42013009004	42013009004	καρπὸν	04201300900008
42013009005	εἰς	42013009005	42013009005	42013009005	εἰς	04201300900010
42013009006	τὸ	42013009006	42013009006	42013009006	τὸ	04201300900012
42013009007	μέλλον·	42013009007	42013009007	42013009007	μέλλον—	04201300900014
42013009008	εἰ	42013009008	42013009008	42013009008	εἰ	04201300900016
42013009009	δὲ	42013009009	42013009009	42013009009	δὲ	04201300900018
		42013009010	42013009010			04201300900020
		42013009011	42013009011			04201300900022
42013009010	μήγε,			42013009010	μήγε,	
42013009011	ἐκκόψεις	42013009012	42013009012	42013009011	ἐκκόψεις	04201300900024
42013009012	αὐτήν.	42013009013	42013009013	42013009012	αὐτήν.	04201300900026
42013010001	Ἦν	42013010001	42013010001	42013010001	Ἦν	04201301000002
42013010002	δὲ	42013010002	42013010002	42013010002	δὲ	04201301000004
42013010003	διδάσκων	42013010003	42013010003	42013010003	διδάσκων	04201301000006
42013010004	ἐν	42013010004	42013010004	42013010004	ἐν	04201301000008
42013010005	μιᾷ	42013010005	42013010005	42013010005	μιᾷ	04201301000010
42013010006	τῶν	42013010006	42013010006	42013010006	τῶν	04201301000012
42013010007	συναγωγῶν	42013010007	42013010007	42013010007	συναγωγῶν	04201301000014
42013010008	ἐν	42013010008	42013010008	42013010008	ἐν	04201301000016
42013010009	τοῖς	42013010009	42013010009	42013010009	τοῖς	04201301000018
42013010010	σάββασιν.	42013010010	42013010010	42013010010	σάββασιν.	04201301000020
42013011001	καὶ	42013011001	42013011001	42013011001	καὶ	04201301100002
42013011002	ἰδοὺ	42013011002	42013011002	42013011002	ἰδοὺ	04201301100004
42013011003	γυνὴ	42013011003	42013011003	42013011003	γυνὴ	04201301100006
42013011004	πνεῦμα	42013011004	42013011004	42013011004	πνεῦμα	04201301100008
42013011005	ἔχουσα	42013011005	42013011005	42013011005	ἔχουσα	04201301100010
42013011006	ἀσθενείας	42013011006	42013011006	42013011006	ἀσθενείας	04201301100012
42013011007	ἔτη	42013011007	42013011007	42013011007	ἔτη	04201301100014
		42013011008	42013011008	42013011008	δεκαοκτώ,	04201301100016
42013011008	δέκα					
42013011009	ὀκτώ,					
42013011010	καὶ	42013011009	42013011009	42013011009	καὶ	04201301100018
42013011011	ἦν	42013011010	42013011010	42013011010	ἦν	04201301100020
42013011012	συνκύπτουσα	42013011011	42013011011	42013011011	συγκύπτουσα	04201301100022
42013011013	καὶ	42013011012	42013011012	42013011012	καὶ	04201301100024
42013011014	μὴ	42013011013	42013011013	42013011013	μὴ	04201301100026
42013011015	δυναμένη	42013011014	42013011014	42013011014	δυναμένη	04201301100028
42013011016	ἀνακύψαι	42013011015	42013011015	42013011015	ἀνακύψαι	04201301100030
42013011017	εἰς	42013011016	42013011016	42013011016	εἰς	04201301100032
42013011018	τὸ	42013011017	42013011017	42013011017	τὸ	04201301100034
42013011019	παντελές.	42013011018	42013011018	42013011018	παντελές.	04201301100036
42013012001	ἰδὼν	42013012001	42013012001	42013012001	ἰδὼν	04201301200002
42013012002	δὲ	42013012002	42013012002	42013012002	δὲ	04201301200004
42013012003	αὐτὴν	42013012003	42013012003	42013012003	αὐτὴν	04201301200006
42013012004	ὁ	42013012004	42013012004	42013012004	ὁ	04201301200008
42013012005	Ἰησοῦς	42013012005	42013012005	42013012005	Ἰησοῦς	04201301200010
42013012006	προσεφώνησεν	42013012006	42013012006	42013012006	προσεφώνησεν	04201301200012
42013012007	καὶ	42013012007	42013012007	42013012007	καὶ	04201301200014
42013012008	εἶπεν	42013012008	42013012008	42013012008	εἶπεν	04201301200016
42013012009	αὐτῇ	42013012009	42013012009	42013012009	αὐτῇ·	04201301200018
42013012010	Γύναι,	42013012010	42013012010	42013012010	Γύναι,	04201301200020
42013012011	ἀπολέλυσαι	42013012011	42013012011	42013012011	ἀπολέλυσαι	04201301200022
42013012012	τῆς	42013012012	42013012012	42013012012	τῆς	04201301200024
42013012013	ἀσθενείας	42013012013	42013012013	42013012013	ἀσθενείας	04201301200026
42013012014	σου,	42013012014	42013012014	42013012014	σου,	04201301200028
42013013001	καὶ	42013013001	42013013001	42013013001	καὶ	04201301300002
42013013002	ἐπέθηκεν	42013013002	42013013002	42013013002	ἐπέθηκεν	04201301300004
42013013003	αὐτῇ	42013013003	42013013003	42013013003	αὐτῇ	04201301300006
42013013004	τὰς	42013013004	42013013004	42013013004	τὰς	04201301300008
42013013005	χεῖρας·	42013013005	42013013005	42013013005	χεῖρας·	04201301300010
42013013006	καὶ	42013013006	42013013006	42013013006	καὶ	04201301300012
42013013007	παραχρῆμα	42013013007	42013013007	42013013007	παραχρῆμα	04201301300014
42013013008	ἀνορθώθη,	42013013008	42013013008	42013013008	ἀνωρθώθη,	04201301300016
