index,id,title,pdf_filename,source_url,section_index,section_type,heading_level,content
276,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,17,paragraph,,"During my Hajj pilgrimage to Mecca, and before sunrise on Tuesday, Zul-Hijjah 3, 1391, December 21, 1971, I, Rashad Khalifa, the soul, the real person, not the body, was taken to some place in the universe where I was introduced to all the prophets as God's Messenger of the Covenant. I was not informed of the details and true significance of this event until Ramadan 1408. What I witnessed, in sharp consciousness, was that I was sitting still, while the prophets, one by one, came towards me, looked at my face, then nodded their heads. God showed them to me as they had looked in this world, attired in their respective mode of dress. There was an atmosphere of great awe, joy, and respect. Except for Abraham, none of the prophets was identified to me. I knew that all the prophets were there, including Moses, Jesus, Muhammad, Aaron, David, Noah, and the rest. I believe that the reason for revealing Abraham's identity was that I asked about him. I was taken aback by the strong resemblance he had with my own family - myself, my father, my uncles. It was the only time that I wondered, ""Who is this prophet who looks like my relatives?"" The answer came: ""Abraham."" No language was spoken. All communication was done mentally."
277,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,18,paragraph,,"It is noteworthy that the date of this fulfillment of the prophets' covenant was Zul-Hijja 3, 1391. If we add the month (12), plus the day (3), plus the year (1391), we get a total of 1406, 19x74. Sura 74 is where the Quran's common denominator, the number 19, is mentioned. Note that the number 1406 is also the number of years from the revelation of the Quran to the revelation of its miracle (Appendix 1)."
278,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,19,paragraph,,"The mission of God's Messenger of the Covenant is to confirm existing scriptures, purify them, and consolidate them into one divine message. The Quran states that such a messenger is charged with restoring God's message to its pristine purity, to lead the righteous believers—Jews, Christians, Muslims, Buddhists, Sikhs, Hindus, and others—out of darkness into the light (5:19 & 65:11). He is to proclaim that Islam (total submission to God) is the only religion acceptable by God (3:19)."
279,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,20,heading,2,The Proof
280,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,21,paragraph,,"The name of God's Messenger of the Covenant is mathematically coded into the Quran as ""Rashad Khalifa."" This is certainly the most appropriate method of introducing God's messenger to the world in the computer-age."
281,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,22,paragraph,,"(1) As shown in Appendix 1, God's great miracle in the Quran is based on the prime number 19, and it remained hidden for 1406 years (19x74). This awesome miracle was predestined by Almighty God to be unveiled through Rashad Khalifa. Hundreds of Muslim and Orientalist scholars during the last 14 centuries have tried in vain, but none of them was permitted to decipher the significance of the Quranic Initials."
282,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,23,paragraph,,"(2) The Quran is made easy for the sincere believers and seekers (54:17, 22, 32, 40 & 39:28). It is an irrevocable divine law that no one is permitted access to the Quran, let alone its great miracle, unless he or she is a sincere believer who is given specific divine authorization (17:45-46, 18:57, 41:44, 56:79). The unveiling of the Quran's miracle through Rashad Khalifa is a major sign of his messengership."
283,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,24,paragraph,,"Table 1: Suras and Verses of ""Rashada"" and ""Khalifa"""
284,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,25,table,,"""Rashada"" ""Khalifa"" No. Sura Verse Sura Verse ---- ---- ---- ---- ---- 1. 2 186 (2) 30 2. - 256 38 26 3. 4 6 4. 7 146 5. 11 78 6. - 87 7. - 97 8. 18 10 9. - 17 10. - 24 11. - 66 12. 21 51 13. 40 29 14. - 38 15. 49 7 16. 72 2 17. - 10 18. - 14 (Sura 2 19. - 21 is a Repeat) ----- ----- ----- ---- 224 1145 38 56 224+114 5+38+56 = 1463 = 19x77"
285,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,26,paragraph,,"(3) The root word of the name ""Rashad "" is ""Rashada "" (to uphold the right guidance). This root word is mentioned in the Quran 19 times. Nineteen is the Quran's common denominator (see INDEX TO THE WORDS OF QURAN, First Printing, Page 320)."
286,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,27,image,,Arabic Rashad
287,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,28,image,,Arabic Rashada
288,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,29,paragraph,,"(4) The word ""Rashad"" occurs in 40:29 & 38. The word ""Khalifa"" occurs in 2:30 and 38:26. The first ""Khalifa"" refers to a non-human ""Khalifa,"" namely, Satan, while the second occurrence (Sura 38), refers to a human ""Khalifa."" If we add the numbers of suras and verses of ""Rashad"" (40:29, 38) and ""Khalifa"" (38:26) we get 40+29+38+38+26 = 171 = 19x9."
289,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,30,paragraph,,"(5) The sum of all sura and verse numbers where all ""Rashada"" and all ""Khalifa"" occur, without discrimination, add up to 1463, 19x77 (Table 1)."
290,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,31,paragraph,,"(6) The total of all suras and verses where the root word ""Rashada"" occurs is 1369, or (19x72)+1, while the total for all occurrences of ""Khalifa"" is 94, (19x5)-1. The fact that ""Rashada"" is up by one and ""Khalifa"" is down by one pins down the name as ""Rashad Khalifa,"" and not any ""Rashad"" or any ""Khalifa."""
291,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,32,paragraph,,"(7) The gematrical value of ""Rashad"" is 505 and the value of ""Khalifa"" is 725 (Table 7, Appendix 1). If we add the value of ""Rashad Khalifa"" (1230) to the sura numbers, and the number of verses, from the beginning of the Quran to the first occurrence of ""Rashada,"" the total is 1425, 19x75. The details are given in Table 2."
292,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,33,paragraph,,"Table 2: The Suras and Verses from the beginning of the Quran to the First occurence of the Root Word ""Rashada"
293,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,34,table,,Sura No.of Sum of No. Verses Verse #s ----- ------ -------- 1 7 28 2 185 17205 ----- ------ ------- 3 192 17233 (19x907)
294,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,35,paragraph,,"(8) If we add the numbers of all the verses in every sura, i.e., the sum of verse numbers (1+2+3+ ...+n) from the beginning of the Quran to the first occurrence of the root word ""Rashada,"" the total comes to 17233, 19x907 (Table 2)."
295,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,36,paragraph,,"(9) The Quranic Initials constitute the basic foundation of the Quran's miracle. These initials occur in suras 2, 3, 7, 10, 11, 12, 13, 14, 15, 19, 20, 26, 27, 28, 29, 30, 31, 32, 36, 38, 40, 41, 42, 43, 44, 45, 46, 50, and 68. If we add the sum of these numbers (822) to the value of ""Rashad Khalifa"" (1230), the total is 2052, 19x108."
296,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,37,paragraph,,"Table 3: The Suras Where the Root Word ""Rashada"" Occurs"
297,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,38,table,,Sura No.of No. Verses Total ----- ------ ----- 2 286 288 4 176 180 7 206 213 11 123 134 18 110 128 21 112 133 40 85 125 49 18 67 72 28 100 ---- ----- ----- 224 1144 1368 (19x72)
298,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,39,paragraph,,"(10) As shown in Table 3, if we add the numbers of all suras where the root word ""Rashada"" occurs, plus the number of verses, we get 1368, or 19x72."
299,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,40,paragraph,,"(11) If we write down the sura number, followed by the number of verses per sura, followed by the individual verse numbers, from the first occurrence of the root word ""Rashada"" (2:186) to the last occurrence of ""Rashada"" (72:21), and place these numbers next to each other, we get a very long number that consists of 11087 digits, and is a multiple of 19. This very long number begins with the number of Sura 2, followed by the number of verses in Sura 2 from the first occurrence of ""Rashada"" at verse 186 to the end of the sura (100 verses). Thus, the beginning of the number looks like this: 2 100. The numbers of these 100 individual verses (187 to 286) are placed next to this number. Thus, the number representing Sura 2 looks like this: 2 100 187 188 189 ..... 285 286. The same process is carried out all the way to 72:21, the last occurrence of the root ""Rashada."" The complete number looks like this:"
300,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,41,heading,3,2 100 187 188 189 ..... 72 21 1 2 3 ..... 19 20 21
301,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,42,paragraph,,"The Sura number is followed by the number of verses, then the numbers of individual verses, from the first to the last occurrence of ""Rashada"" (2:187 through 72:21)"
302,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,43,paragraph,,"The complete number consists of 11087 digits, and is divisible by 19."
303,appendix-2,2. God's Messenger of the Covenant,appendix_2.pdf,https://www.masjidtucson.org/quran/appendices/appendix2.html,44,paragraph,,"(12) If we examine the suras and verses from the first occurrence of the root word ""Rashada"" to the word ""Khalifa"" in 38:26, we find that the sum of sura numbers and their numbers of verses is 4541, or 19x239. The details are in Table 4."
